DATE,T2M,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2025-02-05,2.97,62.8,0.02,3.19
2025-02-06,2.82,64.07,0.01,3.48
2025-02-07,3.71,63.71,0.22,3.36
2025-02-08,3.06,60.69,0.02,3.56
2025-02-09,3.75,65.43,0.01,3.47
2025-02-10,3.97,66.22,0.0,3.67
2025-02-11,3.51,69.56,0.0,3.35
2025-02-12,5.64,73.65,0.41,1.9
2025-02-13,7.61,69.0,1.87,4.11
2025-02-14,5.0,68.82,0.01,3.92
2025-02-15,7.06,72.07,0.31,4.42
2025-02-16,10.06,79.98,0.9,3.91
2025-02-17,7.78,68.65,0.48,2.9
2025-02-18,3.26,63.35,0.01,3.77
2025-02-19,2.34,63.54,0.0,4.53
2025-02-20,3.2,63.99,0.0,3.39
2025-02-21,3.82,63.49,0.01,3.9
2025-02-22,3.38,64.87,0.02,3.01
2025-02-23,3.85,61.11,0.0,4.34
2025-02-24,3.54,68.03,0.04,4.63
2025-02-25,5.66,65.74,0.0,4.98
2025-02-26,9.19,62.88,0.0,4.38
2025-02-27,8.31,62.8,0.0,4.97
2025-02-28,9.6,75.68,0.05,4.26
2025-03-01,11.06,74.73,0.0,4.99
2025-03-02,12.54,79.97,0.36,3.07
2025-03-03,5.73,88.61,29.16,0.38
2025-03-04,3.89,79.82,10.97,1.74
2025-03-05,8.24,96.49,11.92,1.68
2025-03-06,8.44,72.36,0.35,
2025-03-07,5.2,65.42,0.08,4.61
2025-03-08,3.91,75.02,9.37,2.43
2025-03-09,5.88,79.08,0.66,4.98
2025-03-10,6.81,68.24,0.0,5.44
2025-03-11,10.19,77.24,0.81,3.01
2025-03-12,12.78,91.34,22.46,2.96
2025-03-13,13.83,77.52,7.62,4.69
2025-03-14,10.16,66.58,0.0,5.66
2025-03-15,7.27,71.75,1.57,1.74
2025-03-16,9.04,93.21,32.42,1.29
2025-03-17,8.89,70.85,0.1,5.56
2025-03-18,6.85,67.78,0.43,5.38
2025-03-19,6.09,84.16,18.37,1.33
2025-03-20,6.92,63.5,0.0,4.83
2025-03-21,9.46,74.42,0.0,5.87
2025-03-22,13.78,73.87,0.0,5.93
2025-03-23,15.23,72.24,0.0,5.77
2025-03-24,13.44,86.94,1.94,4.1
2025-03-25,15.49,81.89,0.91,5.98
2025-03-26,17.5,73.45,0.14,6.06
2025-03-27,16.52,83.8,0.79,4.52
2025-03-28,18.42,82.01,10.33,3.76
2025-03-29,8.15,83.88,11.77,1.09
2025-03-30,8.9,69.9,1.53,5.45
2025-03-31,7.16,72.16,2.27,2.36
2025-04-01,8.95,94.57,44.5,1.26
2025-04-02,11.49,89.24,19.9,2.86
2025-04-03,9.04,88.0,17.47,1.43
2025-04-04,10.44,74.69,0.44,5.26
2025-04-05,10.77,74.33,0.2,6.11
2025-04-06,14.11,83.62,1.79,1.76
2025-04-07,12.59,78.54,0.82,5.6
2025-04-08,13.29,70.87,0.01,6.19
2025-04-09,13.78,70.31,0.0,6.34
2025-04-10,15.72,81.2,2.61,4.5
2025-04-11,16.0,89.67,8.97,3.49
2025-04-12,13.65,82.03,0.49,5.3
2025-04-13,13.05,89.47,20.1,1.62
2025-04-14,15.25,77.51,7.51,5.82
2025-04-15,14.24,73.34,5.62,4.89
2025-04-16,12.68,65.89,0.03,5.71
2025-04-17,15.37,77.75,0.01,6.77
2025-04-18,17.51,88.12,0.01,5.98
2025-04-19,19.74,83.54,0.35,6.5
2025-04-20,17.94,90.82,0.22,3.9
2025-04-21,16.07,73.54,1.09,7.03
2025-04-22,16.33,79.34,0.03,6.6
2025-04-23,17.82,91.93,21.71,1.8
2025-04-24,18.5,85.68,7.53,6.0
2025-04-25,17.29,80.56,0.1,2.75
2025-04-26,14.46,74.18,0.64,4.48
2025-04-27,15.17,69.44,0.0,7.17
2025-04-28,16.73,83.0,26.39,3.63
2025-04-29,15.33,69.55,2.33,7.31
2025-04-30,14.82,65.98,0.0,7.42
2025-05-01,17.03,76.94,0.03,6.32
2025-05-02,15.86,88.14,61.75,1.33
2025-05-03,16.77,72.4,0.0,7.13
2025-05-04,18.59,76.42,0.66,2.98
2025-05-05,16.7,70.44,0.0,6.62
2025-05-06,14.83,88.27,27.72,1.39
2025-05-07,16.72,74.68,5.53,7.02
2025-05-08,15.7,76.35,0.65,7.39
2025-05-09,16.93,78.8,4.35,4.03
2025-05-10,19.15,94.56,7.94,1.0
2025-05-11,20.09,74.6,1.48,6.93
2025-05-12,16.91,90.38,4.29,2.02
2025-05-13,18.13,81.23,0.02,7.13
2025-05-14,18.85,80.48,0.01,4.31
2025-05-15,19.25,79.74,0.01,4.81
2025-05-16,19.73,83.36,0.06,5.25
2025-05-17,20.4,94.53,11.04,0.52
2025-05-18,22.87,90.75,0.41,2.81
2025-05-19,18.17,90.93,2.35,1.21
2025-05-20,21.82,84.38,0.01,7.22
2025-05-21,21.88,92.23,0.68,6.65
2025-05-22,21.55,89.61,20.23,4.88
2025-05-23,17.52,78.89,2.14,5.16
2025-05-24,17.11,84.45,4.55,2.16
2025-05-25,18.94,95.03,10.52,1.85
2025-05-26,17.24,75.08,0.01,3.49
2025-05-27,16.6,81.44,0.13,2.69
2025-05-28,18.26,75.95,0.02,7.1
2025-05-29,18.12,76.32,3.42,4.5
2025-05-30,15.31,92.36,23.68,0.91
2025-05-31,15.29,89.39,7.85,2.37
2025-06-01,17.62,82.12,2.8,5.01
2025-06-02,19.41,85.74,0.67,6.92
2025-06-03,18.76,93.3,30.73,1.35
2025-06-04,21.35,81.89,1.93,
2025-06-05,21.0,77.56,0.59,
2025-06-06,,,,
2025-06-07,,,,
2025-06-08,,,,
2025-06-09,,,,
