DATE,T2M,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2025-02-04,3.75,75.57,0.26,3.06
2025-02-05,0.08,59.64,0.0,3.3
2025-02-06,2.36,91.15,9.66,0.92
2025-02-07,1.86,75.54,0.04,3.4
2025-02-08,-0.16,69.02,6.88,2.66
2025-02-09,1.1,84.54,4.35,1.29
2025-02-10,0.18,70.15,0.0,2.92
2025-02-11,0.05,68.21,2.28,1.76
2025-02-12,1.73,90.73,2.12,1.42
2025-02-13,3.9,91.15,7.32,1.61
2025-02-14,0.17,66.97,0.0,3.32
2025-02-15,1.19,75.53,11.62,0.69
2025-02-16,5.09,93.7,26.53,0.43
2025-02-17,-0.17,61.8,0.06,2.95
2025-02-18,-3.91,66.04,0.0,3.88
2025-02-19,-3.82,75.82,0.0,3.92
2025-02-20,-3.73,80.28,0.17,3.34
2025-02-21,-2.36,74.21,0.0,4.17
2025-02-22,-1.05,75.03,0.0,4.27
2025-02-23,2.61,77.4,0.0,3.93
2025-02-24,3.8,88.24,0.0,4.11
2025-02-25,5.39,90.45,0.02,2.68
2025-02-26,5.95,81.22,0.05,4.44
2025-02-27,6.03,94.41,1.57,0.93
2025-02-28,4.9,78.83,0.0,4.56
2025-03-01,5.24,75.86,0.01,2.57
2025-03-02,-1.79,61.98,0.01,4.67
2025-03-03,-0.84,65.6,0.0,4.7
2025-03-04,4.08,85.14,0.0,3.18
2025-03-05,7.48,94.39,28.05,0.98
2025-03-06,6.49,81.5,1.26,2.05
2025-03-07,3.73,64.12,0.01,4.21
2025-03-08,3.66,68.69,0.01,4.96
2025-03-09,3.87,70.16,0.0,3.02
2025-03-10,7.27,77.72,0.0,5.03
2025-03-11,7.18,87.2,0.01,5.01
2025-03-12,6.07,74.6,0.01,4.13
2025-03-13,5.04,82.05,0.02,5.03
2025-03-14,5.11,89.0,0.18,5.15
2025-03-15,6.04,96.98,3.39,2.3
2025-03-16,8.81,97.35,11.63,1.41
2025-03-17,8.52,86.78,13.27,1.78
2025-03-18,6.38,67.53,0.0,5.53
2025-03-19,6.92,82.54,0.02,5.46
2025-03-20,6.22,96.23,6.84,3.25
2025-03-21,5.91,68.85,1.6,5.69
2025-03-22,6.99,79.44,0.06,4.6
2025-03-23,3.62,64.53,0.0,5.88
2025-03-24,6.64,91.73,11.72,0.59
2025-03-25,8.09,77.56,0.06,5.61
2025-03-26,5.73,77.6,1.76,3.38
2025-03-27,4.87,68.4,0.0,6.06
2025-03-28,7.86,83.76,3.4,3.7
2025-03-29,11.94,85.63,0.77,2.15
2025-03-30,6.48,93.3,4.14,1.45
2025-03-31,10.53,94.06,8.55,3.35
2025-04-01,7.86,72.3,4.49,6.16
2025-04-02,5.07,74.23,0.69,
2025-04-03,11.43,95.81,0.97,2.53
2025-04-04,13.23,79.26,7.71,5.15
2025-04-05,7.88,91.06,3.79,1.08
2025-04-06,8.19,89.7,3.48,1.83
2025-04-07,5.64,90.47,7.93,0.73
2025-04-08,4.74,68.71,0.62,3.85
2025-04-09,3.68,61.75,0.0,6.61
2025-04-10,5.89,80.42,0.66,4.22
2025-04-11,6.21,86.93,18.4,2.28
2025-04-12,4.06,91.11,8.88,0.95
2025-04-13,7.62,82.77,1.36,2.85
2025-04-14,9.02,82.37,0.5,6.06
2025-04-15,10.73,80.15,3.21,4.28
2025-04-16,7.54,70.78,0.01,3.02
2025-04-17,8.55,69.51,0.0,7.04
2025-04-18,9.7,80.0,0.05,6.79
2025-04-19,14.01,86.77,0.06,5.2
2025-04-20,12.53,67.88,0.0,6.86
2025-04-21,9.28,82.99,0.55,3.51
2025-04-22,13.96,83.6,0.68,6.87
2025-04-23,13.16,73.67,0.0,7.03
2025-04-24,13.56,80.69,0.0,6.95
2025-04-25,13.04,88.23,0.41,5.61
2025-04-26,13.87,92.8,15.17,1.94
2025-04-27,11.02,69.02,0.01,4.47
2025-04-28,13.25,69.96,0.0,7.4
2025-04-29,13.45,81.39,0.09,7.05
2025-04-30,15.22,71.78,0.05,7.31
2025-05-01,12.26,79.6,0.69,6.9
2025-05-02,14.75,90.7,4.28,6.39
2025-05-03,14.97,92.27,7.8,5.1
2025-05-04,13.3,96.65,7.91,1.39
2025-05-05,12.48,97.19,8.84,1.46
2025-05-06,12.71,97.29,8.18,1.74
2025-05-07,15.18,85.23,0.05,5.88
2025-05-08,15.83,85.99,2.45,4.94
2025-05-09,13.05,94.22,7.82,0.55
2025-05-10,14.17,73.31,0.0,6.98
2025-05-11,16.88,70.68,0.0,7.57
2025-05-12,14.79,81.73,0.0,7.4
2025-05-13,14.76,95.53,3.4,4.19
2025-05-14,14.34,96.15,24.11,2.6
2025-05-15,15.1,94.65,3.21,3.98
2025-05-16,16.57,96.0,5.75,3.72
2025-05-17,17.71,91.79,7.98,6.65
2025-05-18,17.23,76.9,1.36,4.25
2025-05-19,15.67,67.55,0.0,7.58
2025-05-20,13.58,69.88,0.01,6.72
2025-05-21,11.9,85.3,10.08,1.12
2025-05-22,10.88,89.84,26.83,1.86
2025-05-23,12.5,81.69,2.79,1.44
2025-05-24,13.62,75.42,0.96,5.0
2025-05-25,14.32,76.98,0.89,3.09
2025-05-26,15.17,75.89,0.06,6.13
2025-05-27,15.69,79.72,0.0,5.69
2025-05-28,14.26,85.9,12.98,5.09
2025-05-29,15.66,90.99,4.8,2.75
2025-05-30,16.07,94.39,10.29,4.49
2025-05-31,15.21,84.49,21.22,3.33
2025-06-01,14.35,72.45,0.48,4.21
2025-06-02,15.66,77.16,0.01,6.97
2025-06-03,17.1,78.82,0.0,7.97
2025-06-04,18.17,85.58,0.07,
2025-06-05,20.03,83.59,0.11,
2025-06-06,,,,
2025-06-07,,,,
2025-06-08,,,,
2025-06-09,,,,
2025-06-10,,,,
